324.998810,308.851624,-394.571106,329.612427,301.626892,-389.883514,330.148041,300.986053,-390.087341,330.650818,300.326599,-390.087341,326.710114,300.540436,-410.875671,325.289703,299.239410,-410.875671,323.645569,297.734955,-410.875671,324.919098,293.490662,-312.844330,312.877563,287.341827,-405.780518,318.994476,309.677277,-358.293396,315.038940,307.574188,-384.992157,309.601990,299.060394,-196.266510,267.000000,295.156433,-379.489349,310.370056,353.014709,-142.053757,252.007080,356.871338,-416.174683,316.973816,401.327759,-193.209396,252.325455,422.254822,-471.202667,329.871033,407.433533,-214.812988,257.750488,431.464905,-525.415405,329.202332,408.209290,-243.142212,265.568298,429.683075,-518.078369,321.550568,406.870422,-207.374008,263.417908,427.320496,-471.202667,223.456116,315.080078,55.129898,202.384995,310.720520,-54.926090,176.001846,330.630615,242.938416,159.476074,328.640167,127.481522,134.678375,339.116211,487.099640,115.990570,345.606689,350.956299,128.452408,338.368866,513.187012,106.917053,344.413483,371.948486,130.672379,366.548920,479.354980,112.743729,376.711731,325.276581
323.216858,309.481842,-405.627289,327.179993,302.730957,-400.490143,327.707123,302.154297,-400.490143,328.287659,301.515137,-400.695648,323.960754,301.548309,-420.833160,322.390167,299.944366,-420.833160,320.708069,298.295349,-421.244110,323.181030,294.401367,-322.200378,310.601379,287.714478,-411.997314,317.244812,310.195190,-368.434509,312.811249,307.820953,-394.120117,311.215454,301.435486,-203.430084,264.595703,294.196930,-381.174561,308.934967,352.862549,-147.949158,250.160690,356.782532,-417.339905,315.873993,401.802063,-199.217651,251.092529,422.144135,-473.848297,328.983093,408.567780,-221.101807,256.207397,431.284241,-527.274353,326.911072,408.539246,-248.842255,264.093689,429.632721,-521.109802,320.713593,407.275330,-213.087891,262.109680,427.296997,-474.670197,224.624512,317.298706,53.631569,202.513702,309.855957,-53.374714,180.452530,333.571716,235.896713,160.093811,329.217072,124.934853,138.849884,343.210632,480.834778,114.674187,347.179840,343.776306,134.098923,339.383484,506.725830,105.629913,345.377808,365.146759,130.634186,368.307831,471.382446,111.648605,377.265167,314.391937
324.895081,310.239899,-399.406952,329.572601,302.941559,-394.460724,330.046021,302.271820,-394.048553,330.502441,301.563049,-394.254639,327.244019,301.908722,-414.657776,325.607117,300.438995,-414.657776,324.148590,298.989807,-414.657776,324.594116,294.580231,-315.321259,312.871002,288.358765,-407.032349,318.554047,310.937256,-361.692047,315.100708,308.756104,-388.690125,310.775543,298.446991,-198.673004,266.258972,295.720337,-378.797729,309.563019,353.478516,-138.390991,250.583130,357.435974,-416.718689,316.140106,402.291626,-185.483109,251.834824,422.516205,-474.836731,329.527374,408.088013,-207.122803,258.437958,431.714630,-529.657288,329.240631,408.922882,-235.357452,266.957367,429.711975,-522.650208,321.584900,407.747772,-199.188232,265.335388,427.460693,-475.248932,224.166397,317.628204,55.232746,201.452988,313.293488,-54.975132,175.187042,333.063965,250.402191,159.143494,329.367737,135.608749,134.425369,343.276337,501.628754,114.191711,347.884521,363.959045,132.763184,345.663483,528.008545,108.846687,344.369446,386.217041,129.791214,367.357330,494.621613,112.195282,377.012482,340.052338
323.649384,308.972687,-409.690552,328.146912,301.513031,-406.399872,328.671143,300.856445,-406.399872,329.191528,300.185272,-405.988525,325.258636,300.567291,-426.555328,323.767670,299.047913,-426.143982,322.092163,297.519867,-426.555328,323.545135,293.341797,-329.480042,311.153107,287.079529,-418.945587,317.639160,309.708862,-373.081665,313.357697,307.557220,-399.201477,310.785431,297.541138,-212.866333,265.179626,294.541046,-385.833069,309.262115,351.438782,-148.697922,249.560059,357.870148,-424.498657,315.664917,401.179535,-190.140015,251.471954,422.570831,-484.553650,328.741394,407.442261,-211.632309,257.430298,431.424255,-538.438660,327.185852,408.336426,-239.397476,265.338623,429.636047,-532.679932,320.841827,406.936523,-203.816925,263.081329,427.508179,-485.787689,223.238495,316.642395,51.494110,200.898315,310.638000,-51.288445,174.220718,330.124969,249.269547,158.017166,328.211639,141.499542,133.739731,343.075867,498.539093,113.846642,346.216461,372.464661,132.719971,338.858307,524.864624,104.888016,345.071747,395.088135,133.577896,365.910095,491.135040,111.866943,376.215820,349.635529
322.692078,309.111786,-393.879181,327.582825,302.136505,-388.991333,328.085571,301.420715,-388.991333,328.576263,300.642426,-388.787659,325.325775,301.167542,-409.764679,323.905090,299.817688,-409.561005,322.493652,298.130341,-409.561005,323.006012,293.477264,-311.600403,311.667145,286.961517,-404.062195,316.471497,309.642792,-357.627625,312.997284,307.802979,-383.696167,309.074982,295.851318,-195.208481,264.222382,295.173584,-375.549744,309.141144,351.017120,-138.285400,250.525696,355.866333,-412.615936,315.487946,399.751251,-186.349258,251.436996,421.002930,-466.382263,328.005707,405.658508,-207.122620,257.752411,429.986328,-519.741272,327.601349,406.391968,-235.431396,264.887421,428.271301,-512.409485,320.237122,405.210541,-199.994507,262.882629,426.104889,-466.382263,222.834641,315.649902,54.886471,201.187515,310.778503,-54.631897,173.569473,329.678009,237.468002,157.926056,328.444794,123.621857,133.747406,339.130066,483.897064,114.412514,346.450134,343.982391,133.156158,336.940582,509.965607,104.987862,345.133240,364.959412,129.802216,366.642029,476.157959,111.511490,375.522034,317.302856
321.361572,306.241577,-401.319519,325.772339,299.174225,-397.236908,326.368500,298.508118,-397.236908,326.948090,297.826355,-397.441040,322.611298,297.861908,-417.649902,321.102081,296.444519,-417.649902,319.402527,294.793976,-417.649902,321.612610,290.544250,-320.892303,309.083527,284.268768,-412.342529,315.434570,306.898682,-364.576111,311.166016,304.616730,-391.317139,307.017181,295.632050,-205.354736,263.280701,293.134399,-383.151947,308.037170,348.731140,-149.423126,248.688034,354.675873,-420.099487,315.460938,398.554199,-199.741180,250.609131,420.049286,-477.255859,328.105713,404.666443,-222.501648,255.914413,429.576050,-532.370972,325.914185,405.572540,-250.263351,263.645508,427.431702,-525.022278,319.878571,404.249817,-213.928192,261.644196,425.009155,-477.664124,220.180939,312.951660,53.277920,199.359848,309.146515,-52.971725,172.877197,329.557495,249.446808,156.478531,328.149292,138.706314,132.517578,340.658875,500.526703,113.669075,345.879242,369.679352,125.970695,340.244781,527.471802,104.804573,344.710236,392.541931,128.887421,367.244873,493.177979,110.852112,376.122467,346.000305
320.536896,306.936737,-395.128021,324.981140,299.947998,-390.799530,325.495483,299.292114,-390.593445,326.003876,298.557098,-390.593445,322.201202,298.772614,-410.999084,320.824829,297.183289,-410.999084,319.368317,295.686462,-410.999084,320.679413,291.184082,-312.680847,308.980713,285.044586,-404.197205,314.449249,307.427795,-358.232910,310.512726,305.006958,-385.028229,305.006195,296.369171,-197.564011,262.562927,290.948517,-376.371277,306.474518,349.887207,-141.809113,247.152985,354.481323,-412.235809,313.923859,399.115936,-192.926361,249.312744,420.461761,-467.887634,326.948151,405.741150,-215.187088,255.342697,429.265564,-522.715027,324.783783,405.581665,-243.425247,262.330902,427.579407,-515.294739,318.672668,404.395508,-207.148483,260.364655,425.243164,-468.712097,220.815872,315.002533,53.951363,197.887070,308.551392,-53.745243,171.857529,329.246582,248.372070,155.508820,327.316864,135.213348,132.155655,341.630554,497.980835,112.103531,345.022034,362.355286,132.079895,343.623016,524.363953,107.244995,343.291656,383.997650,128.094727,365.972839,490.972839,109.327789,375.237701,338.445587
319.426575,307.168091,-400.782898,323.921967,300.083405,-395.895325,324.376617,299.422729,-395.691650,324.819427,298.720123,-395.895325,321.213409,299.095001,-416.463959,319.817810,297.521301,-416.463959,318.287018,296.053162,-416.463959,319.255096,291.735657,-317.693756,307.676971,285.447662,-410.150787,313.201447,307.388947,-363.718628,309.204132,305.186218,-390.193115,305.971130,295.646759,-199.576843,261.502228,291.354492,-380.417908,305.715607,349.663452,-143.573135,247.330139,353.335999,-417.074890,312.657867,398.011017,-192.041809,248.613403,419.151306,-472.467651,325.547333,404.761597,-213.425049,253.934128,428.196960,-526.231201,324.737976,404.603882,-241.528732,261.804504,426.385345,-519.714417,317.421906,403.430145,-205.889999,259.716980,424.331909,-473.282257,221.218811,315.089203,55.290936,198.866989,307.550934,-55.189106,176.979050,331.597748,238.066681,156.147949,327.007416,122.088089,131.488022,342.057648,485.501221,111.748711,344.805359,341.724457,130.854202,337.745911,511.161133,103.014801,343.435364,363.311310,128.117157,365.824432,477.762543,106.287086,376.541473,314.231720
318.629822,307.274445,-399.391418,322.885498,300.218811,-395.110046,323.385193,299.512512,-395.110046,323.914673,298.752167,-394.906158,320.001556,299.200287,-415.905304,318.575562,297.501038,-415.701416,317.091492,295.973755,-415.905304,318.653473,291.084991,-319.268494,307.014984,285.320557,-411.420044,312.585022,307.506897,-362.897797,308.484680,305.142761,-389.605408,306.214844,294.409760,-203.467392,261.289459,292.595490,-381.042664,308.168671,348.618347,-146.382370,247.294632,353.722778,-415.497559,313.058044,398.183655,-195.108521,248.781113,419.230957,-470.136108,326.685852,404.691528,-216.719284,255.347641,427.970825,-523.959167,326.542511,405.288971,-244.854065,262.423370,426.346710,-517.842896,318.706055,403.660339,-209.175903,260.169647,424.272156,-470.951599,220.029312,314.452179,53.823040,197.879532,308.225952,-53.670132,171.508011,329.172852,245.873428,155.110184,327.173706,132.926605,131.476334,340.503113,494.193359,111.709351,344.624268,358.820282,130.638000,336.193268,520.289368,102.902573,343.414551,380.431061,127.832306,365.501709,487.669373,109.801460,375.422241,335.578522
320.240936,303.914856,-400.003784,324.945068,296.545166,-395.715851,325.519897,295.846497,-395.511658,326.053192,295.125671,-395.511658,322.298035,295.431152,-416.134613,320.672211,294.139862,-415.726227,319.052765,292.566711,-415.930420,320.252686,287.893402,-317.716125,308.456604,282.243744,-408.988037,314.229980,304.830841,-363.454163,310.571259,302.672455,-389.590210,306.625946,293.345428,-202.247955,261.321594,292.232422,-379.380829,306.690796,347.717133,-146.300507,247.053680,354.966095,-416.134613,313.006195,396.780640,-196.122314,249.505661,419.094299,-471.673676,326.281769,402.596924,-217.868332,256.369843,427.828491,-525.579224,325.055786,403.454285,-245.637848,263.625488,426.382996,-518.636841,318.397278,402.151978,-209.904999,261.296936,423.866516,-472.082062,220.219101,313.673065,53.956612,197.757614,308.297150,-53.701374,175.094803,327.162842,246.250427,154.770020,325.800629,133.947159,131.675293,336.601929,496.992981,111.478554,343.379639,359.778809,130.961243,334.934753,523.945801,102.445244,342.708771,382.035248,128.068680,363.778992,491.684082,109.229256,373.798889,334.867889
319.134766,304.647614,-391.582306,323.291290,297.840332,-386.630798,323.723236,297.256653,-386.424500,324.173157,296.618500,-386.630798,320.578705,296.635101,-407.262115,319.159668,295.098236,-407.262115,317.461731,293.148407,-407.262115,318.802917,290.011414,-309.469696,306.431366,282.210297,-400.041168,313.038910,305.481598,-355.271210,308.912689,303.467896,-381.679291,303.922363,293.138916,-193.728027,260.073456,291.071533,-371.982574,305.805420,347.250916,-137.817169,245.566772,352.976044,-405.611603,312.330200,396.592651,-191.149124,247.650742,420.149811,-461.316162,324.187042,403.547241,-212.915161,253.978043,428.476013,-516.195435,323.970032,403.958496,-241.798981,261.784058,426.359100,-509.180786,316.871246,402.335785,-205.487885,260.035553,424.079559,-462.141418,219.663895,313.270844,54.311932,196.584396,307.959351,-54.105618,174.306961,327.345459,250.670441,154.130066,326.947754,137.610855,135.953384,336.170227,503.404022,110.032455,344.766541,361.047974,131.123260,340.839661,530.224731,100.172546,342.616852,383.123474,131.295258,359.877380,499.277740,107.480812,374.537720,335.671448
317.863861,305.019165,-387.643341,322.294952,298.171173,-382.550842,322.814117,297.600616,-382.347137,323.335144,297.008575,-382.347137,319.487122,297.171692,-402.920959,318.097565,295.750366,-402.920959,316.464600,293.899475,-403.328369,318.087494,290.451630,-304.940674,305.992340,283.055695,-396.809937,311.933960,305.575043,-351.588257,308.180420,303.738983,-377.662018,305.525757,291.889679,-189.136551,260.801575,291.241608,-369.513947,307.606812,346.103546,-137.600159,247.598022,352.137817,-405.161682,312.396698,395.902679,-192.599472,248.983322,417.901611,-458.735077,325.391418,402.270172,-214.089951,255.047012,426.793671,-513.326965,324.958099,402.711304,-241.997025,263.926575,424.785889,-505.586365,317.398315,401.094391,-206.553009,262.425323,422.122131,-459.142487,219.147888,313.188721,54.693768,197.498703,307.914978,-54.540993,170.506378,327.744385,234.663757,154.453461,326.327362,119.878151,130.154083,336.515564,474.623779,110.366028,344.132019,333.255157,129.401550,334.523285,499.882751,100.688667,342.220734,354.032684,126.033096,361.410065,467.290527,108.074951,373.811157,305.551788
316.878296,302.946808,-392.598236,321.073029,296.371582,-388.102051,321.524933,295.753784,-388.102051,322.005402,295.054199,-387.897705,318.381439,295.205109,-408.130493,317.021240,293.612823,-408.130493,315.558044,292.070099,-408.130493,316.570984,287.636963,-311.667023,304.927582,281.498871,-401.590607,310.749146,303.651306,-356.424438,306.939697,301.498810,-381.970917,301.644531,292.596649,-195.992554,258.096008,289.760681,-373.182922,303.164093,346.069672,-138.155334,244.646423,352.589874,-407.108643,310.633148,394.863770,-185.978348,246.219666,417.655701,-463.106506,322.072968,400.837036,-207.539581,252.599152,426.250244,-516.651917,322.043030,401.684509,-236.049438,260.294708,424.131409,-510.112030,315.166748,400.663269,-200.080002,258.551880,421.732635,-463.515259,218.203949,312.467773,53.238857,195.480759,306.453644,-53.136669,169.248596,326.982910,247.903000,152.878571,325.796082,137.133484,128.919128,337.259186,499.075989,109.839729,343.975098,362.351227,128.459702,335.125702,525.644287,101.336571,342.970612,383.810272,124.430496,361.478149,493.762329,107.075043,373.212830,338.030975
316.552673,301.951447,-387.585052,320.139313,294.816223,-383.106659,320.536987,294.082672,-383.106659,320.932159,293.306091,-382.903076,317.266083,293.954346,-403.463013,315.859528,292.791718,-403.666565,314.295685,291.467743,-403.463013,314.827362,286.309540,-306.973846,303.453308,281.554718,-398.577454,310.558044,302.729767,-351.757843,306.437561,300.935608,-377.813995,300.180939,291.394989,-190.026596,257.429138,290.353271,-371.299957,302.015991,344.302399,-132.010971,243.413376,352.240875,-407.127136,310.511627,394.394104,-180.357330,244.606537,417.419861,-462.903564,322.980530,400.103912,-200.917236,251.234863,425.965607,-517.051453,321.100281,401.226166,-229.823273,258.970337,424.276276,-509.723175,315.154144,399.963531,-194.606781,257.209930,421.613892,-463.310669,216.575897,309.148987,54.860382,195.361176,306.358704,-54.707710,168.069382,325.918213,242.851349,151.913651,325.536957,127.837914,127.391953,335.241425,482.445648,108.766182,343.204315,344.633118,121.629951,334.651428,507.280426,100.248764,341.680908,366.210846,123.296097,360.271423,474.303131,105.920731,372.003723,317.559174
315.260590,302.571686,-387.140350,318.967072,295.502960,-382.493042,319.372559,294.786926,-382.493042,319.799194,294.000580,-382.290985,316.192535,294.764435,-402.900757,314.789886,293.340881,-402.900757,313.313080,291.979797,-402.900757,313.898010,286.769897,-307.125946,302.561157,281.807495,-398.253448,309.297424,303.307983,-351.376343,305.285339,301.490204,-377.239594,299.252258,291.941284,-191.549606,257.529633,290.259460,-371.177887,301.522034,344.349487,-132.549088,243.737701,351.837646,-408.154236,309.199249,394.104736,-177.809753,246.090378,416.186401,-466.346497,321.396027,399.848877,-198.419525,251.597702,425.381836,-520.497681,319.620850,400.749817,-227.313614,258.974213,423.849213,-513.627747,313.694092,399.475586,-191.852692,257.013916,421.322815,-467.154724,216.124573,311.263397,53.443954,194.116684,306.880249,-53.342930,167.454773,325.660461,234.789703,151.301422,324.922852,122.244217,127.376190,338.163452,464.730072,108.175865,343.886871,336.626221,120.370171,336.400696,489.785034,100.048836,342.957306,357.033936,124.632736,362.815430,454.627228,107.347435,372.901306,311.167084
312.979919,304.846436,-382.446991,316.661438,298.121399,-377.802704,316.994690,297.435486,-377.600769,317.404816,296.650482,-377.398865,313.769379,297.359192,-397.793335,312.485931,296.003082,-398.197174,311.113678,294.366882,-398.197174,312.363037,288.638062,-302.484497,300.975555,283.622559,-394.562531,306.853058,305.345306,-346.504242,302.898529,303.713135,-372.754547,298.071228,292.158569,-189.608093,253.697342,291.394348,-367.504486,299.904785,345.620056,-133.169907,241.697418,351.407806,-402.639526,308.545868,395.658020,-183.449371,245.782990,419.215820,-462.005646,321.087585,401.787689,-205.257324,251.416336,426.697205,-517.333252,320.701660,402.346161,-234.637482,259.856964,423.954926,-509.660095,313.540070,400.802551,-197.685120,255.972092,422.073517,-462.005646,211.206955,312.561401,53.005455,190.595062,312.519012,-52.803532,161.779297,326.820862,246.753021,150.845230,328.098633,132.463165,121.066002,342.053986,483.409760,108.388130,344.376984,358.619781,118.489975,338.251923,508.852386,104.619850,342.346649,380.427734,119.612747,364.572144,474.928894,107.398415,372.494537,338.023376
